trait.name,T,trait,system_ID,mosquito_species,pathogen,lead_author,year,final.trait,transform,trait.from
a,21.5,0.25,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,21.5,0.16666666666666666,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,19,0.2,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,19,0.14285714285714285,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,14,0.14285714285714285,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,14,0.08333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
a,40,0.001,Culex spp. / none,Culex spp.,none,Shocket,2018,a,Inverse,GCD
PDR,20,0.1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
PDR,20,0.07142857142857142,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
PDR,27,0.1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
PDR,27,0.14285714285714285,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
PDR,33.5,0.25,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
PDR,45,0.001,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,PDR,Inverse,EIP
bc,0,0,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.7,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.77,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.75,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.9,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.92,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.87,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.93,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,20,0.93,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.75,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.84,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.5,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.52,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.83,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,0.87,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,27,1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,33.5,0.78,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,33.5,1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,33.5,0.9,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
bc,50,0,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2018,bc,Identity,bc
pLA,0,0,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,15,1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,18,0.73,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,25,0.67,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,29,1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,35,0,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,0,0,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,15,1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,18,0.867,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,25,1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,29,1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
pLA,35,0,Aedes spp. / none,Aedes spp.,none,Shocket,2018,e2a,NA,pLA
MDR,15,0.020491803278688527,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,18,0.02450980392156863,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,25,0.036101083032490974,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,29,0.13157894736842105,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,40,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,15,0.06451612903225806,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,18,0.0617283950617284,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,25,0.1,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,29,0.14705882352941177,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,40,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,15,0.026954177897574122,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,20,0.03773584905660377,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,25,0.04950495049504951,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,30,0.07518796992481203,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,35,0.08264462809917356,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
MDR,40,0.001,Other spp. / none,Other spp.,none,Shocket,2018,MDR,Inverse,1/MDR
pLA,15,0.689,Other spp. / none,Other spp.,none,Shocket,2018,e2a,NA,pLA
pLA,20,0.844,Other spp. / none,Other spp.,none,Shocket,2018,e2a,NA,pLA
pLA,25,0.761,Other spp. / none,Other spp.,none,Shocket,2018,e2a,NA,pLA
pLA,30,0.528,Other spp. / none,Other spp.,none,Shocket,2018,e2a,NA,pLA
pLA,35,0.356,Other spp. / none,Other spp.,none,Shocket,2018,e2a,NA,pLA
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,20,1.3575757575757577,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,25,3.8060606060606057,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
EFD,30,0.6754285714285715,Culex spp. / none,Culex spp.,none,Shocket,2018,EFD,Identity,EFD
bc,16,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,20,0.0071,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,24,0.0429,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,28,0.2571,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,32,0.2,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,34,0.1857,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,36,0.117,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,38,0.1,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,16,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,20,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,24,0.0288,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,28,0.2,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,32,0.1286,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,34,0.1857,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,36,0.0556,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
bc,38,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,bc,Identity,bc
PDR,16,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,20,0.054896794,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,24,0.075278531,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,28,0.13724952,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,32,0.222222222,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,34,0.227608968,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,36,0.25789813,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,38,0.666666667,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,16,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,20,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,24,0.063035804,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,28,0.125,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,32,0.143585326,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,34,0.172801106,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,36,0.281214848,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
PDR,38,0,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,PDR,Identity,EIR
lf,16,25.7,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,20,24.32,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,24,47.91,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,28,37.4,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,32,28.62,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,34,20.02,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,36,11.31,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,38,0.33,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,16,31.32,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,20,24.51,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,24,93.19,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,28,78.61,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,32,22.61,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,34,20.21,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,36,12.94,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,38,0.44,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,16,41.46,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,20,24.35,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,24,26.48,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,28,52.6,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,32,22.08,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,34,15.95,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,36,11.32,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,38,0.27,Aedes aegypti / none,Aedes aegypti,none,Tesla,2018,lf,Identity,lf
lf,16,27.38,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,20,29.41,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,24,80.34,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,28,29.43,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,32,25.46,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,34,20.59,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,36,8.31,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
lf,38,0.41,Aedes aegypti / ZIKV,Aedes aegypti,ZIKV,Tesla,2018,lf,Identity,lf
a,10,0.06997900629811057,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,15,0.12004801920768307,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,20,0.2298850574712644,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,25,0.25,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,30,0.19011406844106465,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,10,0.04,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,15,0.06997900629811057,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,20,0.11001100110011001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,25,0.11001100110011001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,30,0.13003901170351104,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,16,0.11872586869263464,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,16,0.07113938692433469,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,16,0.09549689436841749,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,27,0.32610837404367005,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,27,0.3261083742563634,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,27,0.32058111405139733,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,31,0.278911564677079,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,31,0.33153638809637387,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,31,0.48809523804875277,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,31,0.3253968253658352,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,35,0.4849816851564915,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,10,0.03920031360250882,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,15,0.09354536950420955,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,20,0.14285714285714285,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,25,0.1579778830963665,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,30,0.22573363431151244,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,35,0.3257328990228013,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,40,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,10,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,a,Inverse,GCD
a,25,0.2222222222222222,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
a,20,0.11764705882352941,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,a,Inverse,GCD
